,Date,Ngene_norm,Ngene,NgeneUCI,NgeneLCI,PMMoV,PMMoV UCI,PMMoV LCI,Ngene_norm_int,positives,Testing,City,pos_rate,positives_raw
50,2022-01-20,8.934761538438525e-05,36537.97248,42770.31238564103,30943.36681025641,408941775.5897436,428189008.7384616,392253950.0307692,8.934761538438525e-05,62.0,2956.0,UCDavis,0.02097428958051421,62.0
51,2022-01-21,0.0001512589096362,54977.8913015873,64877.82796190477,44797.9478010582,363468779.68253976,380420438.5185185,346285800.80423284,0.0001512589096362,0.0,,UCDavis,,0.0
52,2022-01-22,7.470917097632657e-05,37295.87040000001,44168.24483678161,30309.24413793104,499214084.59770113,511348329.7471265,485477105.4712644,7.470917097632657e-05,0.0,,UCDavis,,0.0
53,2022-01-23,0.0001417878642658,96040.77461333336,107589.1348020513,84850.17434256412,677355393.6410257,699256873.5179487,656842823.5487181,0.0001417878642658,177.0,10771.0,UCDavis,0.016433014576176772,177.0
54,2022-01-24,9.745556104386493e-05,34201.56108444446,41738.10746666668,27606.307128888893,350945197.1555556,357146199.4666668,344746025.9555556,9.745556104386493e-05,35.0,2578.0,UCDavis,0.013576415826221877,35.0
55,2022-01-25,7.735413876433672e-05,27931.09835789474,32906.52182456141,23484.949473684217,361080852.3508773,367292785.6842106,354157805.8947369,7.735413876433672e-05,88.0,5041.0,UCDavis,0.017456853798849436,88.0
56,2022-01-26,2.08733244088218e-05,5021.857378807018,7023.748599017544,3442.4631219649123,240587329.57192984,246799937.45964915,234883733.3333333,2.08733244088218e-05,48.0,3445.0,UCDavis,0.01393323657474601,48.0
57,2022-01-27,0.0002017149625003,44467.60151111111,52208.94350000001,37616.570788888894,220447709.7777778,224689102.2222222,214986674.00000003,0.0002017149625003,49.0,3375.0,UCDavis,0.01451851851851852,49.0
58,2022-01-28,5.782651619168831e-05,41106.99523950617,44920.432716049385,37648.72197530865,710867573.3333333,720458079.9999999,699738151.6049383,5.782651619168831e-05,50.0,5473.0,UCDavis,0.00913575735428467,50.0
59,2022-01-29,3.038611519341128e-05,21862.36759873016,24511.23131428572,19119.783431111115,719485444.5714287,725454566.6031747,714288582.0952382,3.038611519341128e-05,40.0,4367.0,UCDavis,0.009159606136936112,40.0
60,2022-01-30,,,,,,,,,19.0,3381.0,UCDavis,0.005619639160011831,19.0
61,2022-01-31,1.7778205832064566e-05,4812.697258333334,7329.784955,2603.635501666667,270707702.6666666,275972429.8333333,265000820.16666663,1.7778205832064566e-05,41.0,4219.0,UCDavis,0.009717942640436123,41.0
62,2022-02-01,4.843527005283792e-05,33354.62193939394,40217.74638787879,27288.743939393946,688643253.2121212,700866005.6969697,676253717.5757577,4.843527005283792e-05,29.0,3913.0,UCDavis,0.007411193457705086,29.0
63,2022-02-02,2.836822807334736e-05,7018.3321278306885,10038.295751111113,4403.570341587302,247401145.7354498,253245810.7936508,241478184.2962964,2.836822807334736e-05,48.0,4806.0,UCDavis,0.009987515605493134,48.0
64,2022-02-03,5.030660204129734e-06,2083.228768838951,3566.5066498876404,1016.7786690636703,414106436.1947566,420968616.5093634,406581098.5468165,5.030660204129734e-06,35.0,3827.0,UCDavis,0.009145544813169584,35.0
65,2022-02-04,0.0001034749188231,43535.65409855074,52449.55808695653,34534.97264927537,420736296.2318842,428866267.5942029,412313090.8985508,0.0001034749188231,21.0,3885.0,UCDavis,0.005405405405405406,21.0
66,2022-02-05,1.960938605392749e-05,9146.572631440333,12915.601455144037,5302.231498271605,466438500.7407408,472876880.7242799,459203348.0164609,1.960938605392749e-05,19.0,3219.0,UCDavis,0.005902454178316247,19.0
67,2022-02-06,7.486684478160446e-05,30477.26505426357,36995.39243410854,24722.463404651167,407086276.2170544,412725782.8217055,401448946.2325582,7.486684478160446e-05,6.0,1354.0,UCDavis,0.004431314623338257,6.0
68,2022-02-07,2.0060505383433213e-05,21244.20305,26215.677466666664,16945.606716666665,1059006373.1666666,1076516850.8333335,1040430259.6666666,2.0060505383433213e-05,30.0,3864.0,UCDavis,0.007763975155279503,30.0
69,2022-02-08,3.70557337433478e-05,10496.010633409884,13753.005436488607,7719.369829535824,283249299.719888,289523809.52380955,275182072.82913166,3.70557337433478e-05,23.0,2513.0,UCDavis,0.00915240748109829,23.0
70,2022-02-09,5.45266569490883e-06,26769.32628338147,32958.46270699788,20265.884888477813,4909401709.40171,4964102564.102564,4854700854.700855,5.45266569490883e-06,41.0,4301.0,UCDavis,0.009532666821669379,41.0
71,2022-02-10,1.8079742789268503e-05,52595.61538696292,59000.25728977092,46777.58794842341,2909090909.090909,2933333333.333333,2884848484.848485,1.8079742789268503e-05,24.0,3511.0,UCDavis,0.006835659356308744,24.0
72,2022-02-11,4.27938152834312e-05,23303.860112240425,28040.39653978849,18720.62055688155,544561403.5087719,554385964.9122808,533333333.33333343,4.27938152834312e-05,24.0,4607.0,UCDavis,0.005209463859344476,24.0
73,2022-02-12,8.948589891238983e-07,18608.52165827677,22205.88260226784,15422.53797016442,20794920634.92064,21394285714.28572,20368253968.25397,8.948589891238983e-07,13.0,3460.0,UCDavis,0.0037572254335260114,13.0
74,2022-02-13,4.726335757509226e-06,37906.409315922094,43560.6558111649,32764.53138906748,8020253164.556962,8141772151.898735,7885232067.510549,4.726335757509226e-06,4.0,2612.0,UCDavis,0.0015313935681470138,4.0
75,2022-02-14,3.592807836706861e-05,25352.326068249444,29676.695883055712,21470.448909661663,705641025.6410258,722051282.0512822,688058608.0586082,3.592807836706861e-05,14.0,2167.0,UCDavis,0.006460544531610522,14.0
76,2022-02-15,0.0001182207138151,35837.241829390674,44200.989511111104,27533.18594982079,303138432.1146953,313630616.0860216,291752728.43010753,0.0001182207138151,9.0,2051.0,UCDavis,0.004388103364212579,9.0
77,2022-02-16,0.0002697245427437,149172.58368,164459.36412444446,134478.0053048889,553055284.3377779,570735568.64,532699598.5066667,0.0002697245427437,20.0,3821.0,UCDavis,0.005234231876472127,20.0
78,2022-02-17,2.5808119285788384e-05,14091.578623333337,18567.039316666665,10400.660956666668,546013387.0,556635411.5000001,535950025.00000006,2.5808119285788384e-05,35.0,5954.0,UCDavis,0.005878401074907625,35.0
79,2022-02-18,1.965818878917517e-05,9336.213052014651,12301.370772161174,6890.842329084249,474927428.5714287,485709009.4652016,463169240.3809524,1.965818878917517e-05,10.0,2159.0,UCDavis,0.004631773969430292,10.0
80,2022-02-19,0.0,0.0,0.0,0.0,254728234.7838828,261901721.31868133,248091164.60073265,0.0,7.0,2426.0,UCDavis,0.0028854080791426216,7.0
81,2022-02-20,1.021784087280753e-05,4635.278255483871,6363.776422365592,3252.398262365592,453645570.8387097,469304205.7634409,437349315.3548387,1.021784087280753e-05,15.0,3419.0,UCDavis,0.004387247733255338,15.0
82,2022-02-21,,,,,,,,,0.0,1.0,UCDavis,0.0,0.0
83,2022-02-22,2.1547464502683688e-05,13391.265620779222,17461.39898181818,9901.090101471862,621477558.0259743,631819925.7489179,609510334.1991342,2.1547464502683688e-05,8.0,2910.0,UCDavis,0.0027491408934707906,8.0
84,2022-02-23,1.648618296393253e-05,5999.720858720539,8237.023144511784,4209.774512053872,363924194.69360274,390027759.7306397,337244474.3973064,1.648618296393253e-05,2.0,1584.0,UCDavis,0.0012626262626262627,2.0
85,2022-02-24,1.3790925322189545e-05,5588.486574685991,8215.134270144927,3592.445942415459,405229268.0966184,431099505.6231884,378286669.4492754,1.3790925322189545e-05,16.0,3713.0,UCDavis,0.0043091839482897925,16.0
86,2022-02-25,9.272200151150696e-06,5145.777201702127,7543.25525106383,2401.1716357446808,554968305.0212766,583548731.1205674,524630282.7801418,9.272200151150696e-06,9.0,4053.0,UCDavis,0.0022205773501110288,9.0
87,2022-02-26,1.624145010574874e-05,10513.04828,13851.980363636363,7759.431094545455,647297391.0303031,655314220.1212122,639044790.5454546,1.624145010574874e-05,8.0,3899.0,UCDavis,0.0020518081559374197,8.0
88,2022-02-27,7.97166447265008e-06,11685.137797171716,15396.29155878788,8211.01785858586,1465834122.505051,1531315720.7272727,1396089311.030303,7.97166447265008e-06,9.0,3776.0,UCDavis,0.0023834745762711866,9.0
89,2022-02-28,3.903309398439375e-06,11541.850510476192,15598.951350476194,7818.495234285717,2956939697.1428576,3016074335.2380958,2897162737.1428576,3.903309398439375e-06,2.0,2047.0,UCDavis,0.0009770395701025891,2.0
90,2022-03-01,9.12849235334515e-06,3144.014073184257,5382.591940791775,892.4993645235662,344417670.6827309,350843373.4939759,339277108.4337349,9.12849235334515e-06,7.0,4928.0,UCDavis,0.0014204545454545455,7.0
91,2022-03-02,0.0,0.0,0.0,0.0,445057471.2643678,468965517.2413793,419310344.82758623,0.0,3.0,3285.0,UCDavis,0.0009132420091324201,3.0
92,2022-03-03,0.0,0.0,0.0,0.0,373333333.3333334,392982456.1403509,353684210.52631587,0.0,11.0,4003.0,UCDavis,0.0027479390457157134,11.0
93,2022-03-04,0.0,0.0,0.0,0.0,452525252.5252526,458989898.98989904,446060606.0606061,0.0,7.0,2801.0,UCDavis,0.0024991074616208496,7.0
94,2022-03-05,0.0,0.0,0.0,0.0,999399399.3993996,1037837837.837838,970570570.5705708,0.0,6.0,2675.0,UCDavis,0.0022429906542056075,6.0
95,2022-03-06,4.287359770387437e-06,4329.641424927748,5944.1810058654055,3011.908521783921,1009861932.938856,1028796844.1814595,997238658.7771204,4.287359770387437e-06,0.0,1279.0,UCDavis,0.0,0.0
96,2022-03-07,1.5119590682048838e-05,5848.67058030098,8597.623871033447,3714.578936856418,386827309.2369478,399678714.85943776,375261044.1767068,1.5119590682048838e-05,0.0,2396.0,UCDavis,0.0,0.0
97,2022-03-08,7.835352584549363e-06,4107.279693486591,7086.590038314178,999.233716475096,524198451.7181513,554637128.4572557,495061063.2183909,7.835352584549363e-06,4.0,2954.0,UCDavis,0.0013540961408259986,4.0
98,2022-03-09,1.6217987182310412e-05,9233.986928104578,12549.019607843138,5626.143790849674,569367013.5697508,576340619.255515,562195502.387153,1.6217987182310412e-05,5.0,3648.0,UCDavis,0.0013706140350877192,5.0
99,2022-03-10,6.8150829464591714e-06,8893.023255813956,11720.93023255814,6561.240310077521,1304903157.5520873,1343300043.1504376,1269020257.9941833,6.8150829464591714e-06,3.0,3678.0,UCDavis,0.0008156606851549756,3.0
100,2022-03-11,0.0,0.0,0.0,0.0,515208514.17824125,553733633.5358791,484510407.6244208,0.0,2.0,2614.0,UCDavis,0.0007651109410864575,2.0
101,2022-03-12,1.2808619257332551e-05,4832.65306122449,6911.56462585034,3221.768707482993,377296956.38020784,390083489.4504674,364389515.5718541,1.2808619257332551e-05,6.0,2483.0,UCDavis,0.0024164317358034634,6.0
102,2022-03-13,1.6451697943547455e-05,9088.584474885844,12273.972602739728,6502.283105022832,552440514.4121001,571880072.3280542,532291722.406536,1.6451697943547455e-05,3.0,1609.0,UCDavis,0.0018645121193287756,3.0
103,2022-03-14,3.184690736924225e-06,2933.333333333333,5033.333333333334,1485.0,921073214.2130536,970950190.2262368,869931157.4300133,3.184690736924225e-06,2.0,2180.0,UCDavis,0.0009174311926605505,2.0
104,2022-03-15,1.02079774232717e-05,3196.288619125099,4698.576285825142,2054.670400786817,313116740.6227153,325600643.04641783,298074037.42918456,1.02079774232717e-05,4.0,3108.0,UCDavis,0.001287001287001287,4.0
105,2022-03-16,0.0,0.0,0.0,0.0,1140656267.1326785,1189717110.974054,1088848698.4877567,0.0,3.0,2498.0,UCDavis,0.0012009607686148918,3.0
106,2022-03-17,1.734101358432195e-06,2231.30461637398,3563.9716944563284,969.700583624184,1286720989.8222485,1304685409.4992344,1269034905.389906,1.734101358432195e-06,5.0,2487.0,UCDavis,0.002010454362685967,5.0
107,2022-03-18,0.0,0.0,0.0,0.0,661933563.9767532,670482852.5946394,651263030.7577497,0.0,3.0,2242.0,UCDavis,0.0013380909901873326,3.0
108,2022-03-19,0.0,0.0,0.0,0.0,346209132.1689417,358069338.74371445,333452924.8233956,0.0,3.0,1470.0,UCDavis,0.0020408163265306124,3.0
109,2022-03-20,1.4431754642725114e-05,7457.588942309885,10238.541199473402,4755.400093307206,516748595.5056181,528217307.1014748,506831502.73583823,1.4431754642725114e-05,0.0,353.0,UCDavis,0.0,0.0
110,2022-03-21,0.0,0.0,0.0,0.0,660174974.6497047,683099491.2656708,638639466.9524332,0.0,2.0,1241.0,UCDavis,0.0016116035455278,2.0
111,2022-03-22,0.0,0.0,0.0,0.0,46930990.889896326,48764794.02594613,45022130.37706657,0.0,2.0,1322.0,UCDavis,0.0015128593040847202,2.0
112,2022-03-23,,,,,,,,,2.0,1600.0,UCDavis,0.00125,2.0
113,2022-03-24,,,,,,,,,4.0,1517.0,UCDavis,0.0026367831245880024,4.0
114,2022-03-25,,,,,,,,,0.0,,UCDavis,,0.0
115,2022-03-26,0.0,0.0,0.0,0.0,153960327.14843735,162700154.62239572,145509765.62500054,0.0,1.0,552.0,UCDavis,0.0018115942028985507,1.0
116,2022-03-27,9.235296219395035e-06,4424.16496105022,6738.048952979015,2528.143090170782,479049600.1372469,512527548.30025375,444787652.6428772,9.235296219395035e-06,3.0,3053.0,UCDavis,0.000982640026203734,3.0
117,2022-03-28,1.930948210726736e-05,2915.3604412553395,4991.125111556171,1329.791041749034,150980768.15628877,160638032.97963303,140791692.78121108,1.930948210726736e-05,13.0,4690.0,UCDavis,0.002771855010660981,13.0
118,2022-03-29,0.0,0.0,0.0,0.0,309894736.84210527,321122807.0175439,303157894.73684216,0.0,9.0,4706.0,UCDavis,0.0019124521886952825,9.0
119,2022-03-30,2.67175572519084e-05,9955.555555555558,13269.333333333334,7239.111111111112,372622222.2222223,378311111.1111112,365511111.1111112,2.67175572519084e-05,9.0,4249.0,UCDavis,0.002118145445987291,9.0
120,2022-03-31,1.5325670498084293e-05,6368.1592039801,9361.194029850749,4091.5422885572143,415522388.0597015,433034825.8706468,398009950.2487562,1.5325670498084293e-05,5.0,3611.0,UCDavis,0.0013846579894765993,5.0
121,2022-04-01,2.441666666666667e-05,10246.994535519128,14076.50273224044,6574.863387978144,419672131.14754105,437158469.9453553,405683060.1092897,2.441666666666667e-05,11.0,2817.0,UCDavis,0.0039048633297834577,11.0
122,2022-04-02,4.9242424242424245e-05,31877.39463601533,37517.24137931036,26850.574712643684,647356321.8390806,660842911.8773948,631417624.521073,4.9242424242424245e-05,8.0,2345.0,UCDavis,0.003411513859275053,8.0
123,2022-04-03,3.040201005025126e-05,8380.952380952382,11511.688311688316,5818.18181818182,275670995.67099565,282597402.5974026,271515151.5151516,3.040201005025126e-05,8.0,1090.0,UCDavis,0.007339449541284404,8.0
124,2022-04-04,1.6695402298850576e-05,10872.51461988304,14914.619883040934,7635.087719298246,651228070.1754385,660584795.3216373,641871345.0292397,1.6695402298850576e-05,15.0,2243.0,UCDavis,0.006687472135532769,15.0
125,2022-04-05,2.215797174519935e-05,12818.603889614937,18159.37827615172,8699.753705193038,578509803.9215686,587294117.6470588,569725490.1960784,2.215797174519935e-05,11.0,2918.0,UCDavis,0.0037697052775873888,11.0
126,2022-04-06,4.278150991129042e-05,21004.88251330808,25920.37238326729,16754.702025768787,490980392.15686274,505098039.2156864,481568627.4509804,4.278150991129042e-05,8.0,2534.0,UCDavis,0.0031570639305445935,8.0
127,2022-04-07,1.898833819667391e-05,8608.046649158841,11341.932027236291,6226.026493570088,453333333.33333343,459130434.7826088,446376811.594203,1.898833819667391e-05,7.0,2203.0,UCDavis,0.0031774852473899226,7.0
128,2022-04-08,3.3404058418594954e-05,13852.7983074248,17181.17663422106,10985.133803893434,414704049.84423685,422679127.7258568,406728971.9626168,3.3404058418594954e-05,13.0,2237.0,UCDavis,0.00581135449262405,13.0
129,2022-04-09,2.802911212943884e-05,12103.421660675383,14865.440061722704,9393.03650253124,431816091.9540231,444321839.08045983,421517241.3793104,2.802911212943884e-05,7.0,1931.0,UCDavis,0.0036250647332988087,7.0
130,2022-04-10,3.125918577018301e-05,18564.01374748166,22152.7890042142,15385.639202129392,593873873.873874,601561561.5615616,587147147.1471472,3.125918577018301e-05,2.0,1527.0,UCDavis,0.0013097576948264572,2.0
131,2022-04-11,6.451948290377612e-06,8837.21402197176,11783.339760520244,5721.032619476364,1369696969.6969695,1393939393.939394,1357575757.5757575,6.451948290377612e-06,8.0,2604.0,UCDavis,0.0030721966205837174,8.0
132,2022-04-12,0.0001828767123287,43151.51515151516,49777.77777777779,36040.40404040405,235959595.959596,245656565.65656567,224646464.64646468,0.0001828767123287,24.0,3673.0,UCDavis,0.006534168254832562,24.0
133,2022-04-13,4.292452830188679e-05,19032.679738562096,24470.588235294123,14535.947712418303,443398692.8104577,451764705.88235307,432941176.4705883,4.292452830188679e-05,37.0,3521.0,UCDavis,0.010508378301618859,37.0
134,2022-04-14,0.0005797546012269,276164.38356164383,293698.63013698626,257168.9497716895,476347031.9634704,490958904.1095891,461735159.8173517,0.0005797546012269,25.0,3389.0,UCDavis,0.007376807317792859,25.0
135,2022-04-15,0.0001609671848013,129108.22510822516,142683.9826839827,117610.3896103896,802077922.0779222,818701298.7012988,784069264.0692642,0.0001609671848013,18.0,2398.0,UCDavis,0.007506255212677231,18.0
136,2022-04-16,4.973890339425589e-05,33311.47540983607,38732.24043715847,27890.710382513666,669726775.9562842,685464480.8743172,653114754.0983608,4.973890339425589e-05,25.0,2053.0,UCDavis,0.012177301509985387,25.0
137,2022-04-17,4.521963824289405e-05,22764.227642276423,28227.642276422765,17821.138211382116,503414634.1463416,511219512.19512194,495609756.09756106,4.521963824289405e-05,0.0,,UCDavis,,0.0
138,2022-04-18,,,,,,,,,23.0,2398.0,UCDavis,0.009591326105087573,23.0
139,2022-04-19,,,,,,,,,39.0,3389.0,UCDavis,0.01150781941575686,39.0
140,2022-04-20,,,,,,,,,33.0,2977.0,UCDavis,0.011084984884111521,33.0
141,2022-04-21,,,,,,,,,26.0,2442.0,UCDavis,0.010647010647010647,26.0
142,2022-04-22,,,,,,,,,36.0,3065.0,UCDavis,0.011745513866231648,36.0
143,2022-04-23,,,,,,,,,11.0,1876.0,UCDavis,0.005863539445628998,11.0
144,2022-04-24,,,,,,,,,8.0,1043.0,UCDavis,0.007670182166826462,8.0
145,2022-04-25,,,,,,,,,18.0,3336.0,UCDavis,0.00539568345323741,18.0
146,2022-04-26,6.485181861948193e-06,12986.26793777778,17110.65901688889,9584.869941333334,2002452392.8888893,2042186144.0000005,1958802083.555556,6.485181861948193e-06,34.0,3228.0,UCDavis,0.010532837670384139,34.0
147,2022-04-27,2.369414769452654e-05,4685.638592748538,7484.183674385965,2694.736842105264,197755101.94152045,203040318.12865496,191019586.99415207,2.369414769452654e-05,37.0,3481.0,UCDavis,0.010629129560471129,37.0
148,2022-04-28,4.8013048526839925e-05,65875.75276698415,73743.12991492065,58514.28571428572,1372038535.1111114,1399825768.6349208,1344074436.0634923,4.8013048526839925e-05,33.0,3469.0,UCDavis,0.009512827904295185,33.0
149,2022-04-29,,,,,,,,,16.0,2492.0,UCDavis,0.006420545746388443,16.0
150,2022-04-30,0.0001421256817109,76708.89456084657,85807.9213883598,68232.80423280425,539725780.994709,559249248.1693121,518095238.09523815,0.0001421256817109,19.0,1913.0,UCDavis,0.009932043910088865,19.0
151,2022-05-01,0.0001186801428479,61811.93217319589,68910.02196013747,54323.02405498282,520827921.92439866,530878042.0618558,511340206.1855671,0.0001186801428479,8.0,830.0,UCDavis,0.00963855421686747,8.0
152,2022-05-02,0.0001930492229098,82549.04034329504,91531.95815478927,72330.59908659005,427606177.83908045,437599573.8237548,419310344.8275863,0.0001930492229098,27.0,1949.0,UCDavis,0.013853258081067214,27.0
153,2022-05-03,0.0001670123350575,55796.49142113821,66371.56106666666,44103.994601626015,334086050.60162604,342114456.3252033,323902439.0243903,0.0001670123350575,0.0,,UCDavis,,0.0
154,2022-05-04,0.0001058261764088,31194.465498412697,36442.97236825397,26200.49318095238,294770788.82539684,302205597.46031743,286984126.984127,0.0001058261764088,83.0,6027.0,UCDavis,0.013771362203417953,83.0
155,2022-05-05,0.0001080648126231,45642.87788070176,56944.23642105264,37506.19135438597,422365770.8070176,440119184.5614036,401167725.6140351,0.0001080648126231,16.0,993.0,UCDavis,0.016112789526686808,16.0
156,2022-05-06,0.0001337466984108,65061.14536296298,73057.09521481484,57521.0959851852,486450477.925926,498324528.4444445,474074074.0740742,0.0001337466984108,63.0,4901.0,UCDavis,0.01285451948581922,63.0
157,2022-05-07,0.0001470650756626,85299.04522531647,103281.88224810128,70299.623385654,580008848.742616,591979877.400844,566737230.5822785,0.0001470650756626,29.0,1942.0,UCDavis,0.014933058702368692,29.0
158,2022-05-08,0.0001006372566815,86876.9659478261,98107.60746666668,73410.58012753625,863268423.7681161,882170304.0000002,841450920.6956524,0.0001006372566815,13.0,999.0,UCDavis,0.013013013013013013,13.0
159,2022-05-09,7.248191917884536e-05,40997.45809382716,47990.76755226337,33881.32872427984,565623241.744856,575944914.6995885,556814487.308642,7.248191917884536e-05,44.0,2924.0,UCDavis,0.015047879616963064,44.0
160,2022-05-10,0.0001133396792181,36268.69734979424,44281.31982222223,30912.77997037037,320000000.00000006,327901234.56790125,310781893.0041153,0.0001133396792181,55.0,2781.0,UCDavis,0.019777058612010068,55.0
161,2022-05-11,0.0003146196404999,132037.0950295082,144192.47153661205,117857.9234972678,419672131.14754105,430163934.4262296,409180327.86885256,0.0003146196404999,53.0,3254.0,UCDavis,0.016287645974185617,53.0
162,2022-05-12,0.0001301938960913,49741.95884606061,57841.06399030303,40727.27272727273,382060606.0606061,389818181.81818193,374303030.3030303,0.0001301938960913,45.0,3737.0,UCDavis,0.012041744715012041,45.0
163,2022-05-13,8.861520687821614e-05,44802.31164010841,50038.62975826558,39457.9945799458,505582655.8265583,524661246.61246616,485636856.3685637,8.861520687821614e-05,33.0,2719.0,UCDavis,0.012136815005516733,33.0
164,2022-05-14,0.0003909397584615,233162.63730465955,246406.03561290327,220215.05376344087,596415770.609319,613620071.6845878,578064516.1290323,0.0003909397584615,31.0,2086.0,UCDavis,0.014860977948226271,31.0
165,2022-05-15,5.873785167500001e-05,67733.73886846848,75823.8612036036,57757.57523603604,1153153153.1531532,1190630630.6306307,1112792792.792793,5.873785167500001e-05,21.0,967.0,UCDavis,0.02171664943123061,21.0
166,2022-05-16,2.3442944256880735e-05,26721.892015686284,31156.9544261438,22692.81045751634,1139869281.0457518,1171241830.0653598,1108496732.026144,2.3442944256880735e-05,49.0,1945.0,UCDavis,0.02519280205655527,49.0
167,2022-05-17,,,,,,,,,48.0,2707.0,UCDavis,0.01773180642777983,48.0
168,2022-05-18,0.0005492410376717,90921.9719908046,107513.39485057472,77977.01149425287,165541111.74252874,169878483.91724142,161193619.65977013,0.0005492410376717,90.0,3946.0,UCDavis,0.02280790674100355,90.0
169,2022-05-19,0.0003096935338153,96295.21225050504,104184.2695003367,87769.7299178451,310937109.5488216,318197868.1750842,296979931.1515152,0.0003096935338153,70.0,3135.0,UCDavis,0.022328548644338118,70.0
170,2022-05-20,0.0003826814530222,77709.12114871798,86515.85980952383,70212.45421245422,203064769.75824177,209623008.46886447,196333709.83150187,0.0003826814530222,37.0,2651.0,UCDavis,0.013956997359486986,37.0
171,2022-05-21,0.0002289624767105,199920.8746666667,214185.2824177778,184888.8888888889,873159993.4577779,889318088.1066668,855319770.0266668,0.0002289624767105,28.0,1667.0,UCDavis,0.016796640671865627,28.0
172,2022-05-22,0.0001347076323818,96494.18695890412,113565.4013954338,82600.95500273973,716323086.1735159,739374197.3333335,695264285.0776256,0.0001347076323818,22.0,1504.0,UCDavis,0.014627659574468085,22.0
173,2022-05-23,0.0003556830735608,77780.30787008548,87953.79573333333,68423.69502905985,218678688.0,225007225.16239312,212266931.82905984,0.0003556830735608,52.0,2728.0,UCDavis,0.01906158357771261,52.0
174,2022-05-24,0.0002753157913978,111620.84341666668,129001.29953333334,100166.66666666666,405428409.5,418174362.1666667,394820499.50000006,0.0002753157913978,39.0,2042.0,UCDavis,0.01909892262487757,39.0
175,2022-05-25,0.0003218460608614,99945.70414933337,109793.93853155556,90168.8888888889,310538845.44,318561604.8355556,301511111.1111112,0.0003218460608614,51.0,2843.0,UCDavis,0.017938797045374603,51.0
176,2022-05-26,0.000501356047442,174747.71375124378,190922.97902487565,157293.53233830846,348550126.48756224,360427324.9751244,332736318.4079602,0.000501356047442,77.0,4141.0,UCDavis,0.018594542381067374,77.0
177,2022-05-27,0.0002137301080518,74153.02834747473,83544.85637171718,65454.545454545456,346947040.0,357314385.2929293,336161616.1616162,0.0002137301080518,33.0,2483.0,UCDavis,0.013290374546919049,33.0
178,2022-05-28,0.0003046903899135,131134.9647131783,142254.09748837212,120918.3256806202,430387596.89922494,439069767.44186056,419224806.2015504,0.0003046903899135,29.0,2095.0,UCDavis,0.013842482100238664,29.0
179,2022-05-29,0.000254660706131,173628.1282882883,185999.0712792793,161441.44144144148,681801801.8018019,697657657.6576577,664504504.5045046,0.000254660706131,26.0,807.0,UCDavis,0.0322180916976456,26.0
180,2022-05-30,,,,,,,,,0.0,2.0,UCDavis,0.0,0.0
181,2022-05-31,0.000280834249413,43856.94861666667,52712.21200000001,35666.66666666667,156166666.66666663,161000000.0,151666666.66666666,0.000280834249413,71.0,2129.0,UCDavis,0.03334899013621419,71.0
182,2022-06-01,0.0004543225212804,115182.83051594204,125697.85003285024,104657.00483091788,253526570.04830915,259710144.92753625,247342995.1690821,0.0004543225212804,111.0,4223.0,UCDavis,0.026284631778356618,111.0
183,2022-06-02,0.0002294761724043,210794.1122509804,224021.1038117647,197019.6078431373,918588235.2941176,936156862.745098,902274509.8039218,0.0002294761724043,59.0,2589.0,UCDavis,0.022788721514098106,59.0
184,2022-06-03,0.0005757063733096,210437.06133333335,224756.5819837399,196782.6005853659,365528455.2845529,375934959.3495935,355121951.2195122,0.0005757063733096,61.0,2185.0,UCDavis,0.027917620137299773,61.0
185,2022-06-04,0.0006127722986784,247287.66542222223,264490.5303111111,223852.70862222224,403555555.5555557,412444444.4444445,394666666.6666668,0.0006127722986784,56.0,2130.0,UCDavis,0.02629107981220657,56.0
186,2022-06-05,0.0004841443002,139573.1315891892,151148.52972972972,128144.14414414416,288288288.2882883,298378378.3783784,281081081.0810811,0.0004841443002,51.0,1516.0,UCDavis,0.033641160949868076,51.0
187,2022-06-06,0.000472491303966,121167.87347126436,133169.03172413795,109425.28735632185,256444663.5402299,261915956.6896552,250987331.31034485,0.000472491303966,43.0,1905.0,UCDavis,0.02257217847769029,43.0
188,2022-06-07,0.0003492450962155,114475.47630222225,123717.54121481485,105244.44444444444,327779767.1111112,332568495.0518519,322992689.3037038,0.0003492450962155,37.0,1975.0,UCDavis,0.018734177215189874,37.0
189,2022-06-08,0.0007029110162117,304339.8660063492,318800.3540317461,289523.8095238096,432970687.5936509,439179610.00634927,427307942.7047619,0.0007029110162117,62.0,2955.0,UCDavis,0.02098138747884941,62.0
190,2022-06-09,0.0009296738747886,332360.8545641026,348446.01456410263,316277.8463589744,357502629.2307692,366038239.2820513,349066749.0256411,0.0009296738747886,54.0,1845.0,UCDavis,0.02926829268292683,54.0
191,2022-06-10,0.0002237984807689,69735.59560784315,76710.66359215688,62825.68912941179,311599950.8496733,318673985.254902,305608891.50326806,0.0002237984807689,9.0,711.0,UCDavis,0.012658227848101266,9.0
192,2022-06-11,0.00011934161604,47801.68002962964,55390.58314074077,41439.54647407408,400544936.5925927,409326850.07407415,392689853.1851853,0.00011934161604,21.0,1041.0,UCDavis,0.020172910662824207,21.0
193,2022-06-12,0.0001582897340711,83391.76086570047,92802.44393429952,68019.32367149758,526829875.32367146,573533151.227053,509214362.589372,0.0001582897340711,6.0,272.0,UCDavis,0.022058823529411766,6.0
